uid,categoria_t,marca,producto_t,precio_t,precio_y,max,date_max,min,date_min,cambio,link_t,imagen_t
d23848209d2ed86e19138a1bae50e3d3,telefonos,Iphone,Celular iPhone XS Max 256 GB 4G Plata,5389000.0,5389000.0,5389000.0,07-07-20,5389000.0,07-07-20,igual,http://www.alkosto.com/celular-iphone-xs-max-256-gb-4g-plata,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/x/s/xs-plateado_4.jpg
b5a70abd4534285c958de276adff2c1a,telefonos,Iphone,Celular iPhone XS Max 256 GB 4G Gris Espacial,5389000.0,5389000.0,5389000.0,07-07-20,5389000.0,07-07-20,igual,http://www.alkosto.com/celular-iphone-xs-max-256-gb-4g-gris-espacial,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/x/s/xs-negro3_4.jpg
988965729803101bf672d0af4732b0f2,telefonos,Iphone,iPhone 11 Pro Max 64 GB Gris espacial,5429000.0,5429000.0,5429000.0,07-07-20,5429000.0,07-07-20,igual,http://www.alkosto.com/iphone-11-pro-max-64-gb-gris-espacial,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/1/9/190199381100_12.jpg
d3d6ae02c4f1ccaf9320a8ce3e65aece,telefonos,Iphone,iPhone 11 Pro Max 64 GB Plata,5429000.0,,5429000.0,07-07-20,5429000.0,07-07-20,nuevo,http://www.alkosto.com/iphone-11-pro-max-64-gb-plata,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/1/9/190199381476_11.jpg
a7cb21bea4744063ec4a99d313e2f740,telefonos,Iphone,iPhone 11 Pro Max 64 GB de en verde noche,5429000.0,5429000.0,5429000.0,07-07-20,5429000.0,07-07-20,igual,http://www.alkosto.com/iphone-11-pro-max-64-gb-de-en-verde-noche,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/1/9/190199382213_11.jpg
bd915589e92b28516174baee117fec70,telefonos,Iphone,iPhone 11 Pro Max 64 GB Oro,5429000.0,5429000.0,5429000.0,07-07-20,5429000.0,07-07-20,igual,http://www.alkosto.com/iphone-11-pro-max-64-gb-oro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/1/9/190199381841_10.jpg
263740633b6d7e3d267c16f62dacdf2a,telefonos,Iphone,iPhone 11 Pro 256 GB Gris espacial,5669000.0,5669000.0,5669000.0,07-07-20,5669000.0,07-07-20,igual,http://www.alkosto.com/iphone-11-pro-256-gb-gris-espacial,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/1/9/190199389960_11.jpg
c34f07b74f3daa0464867c3fa413f519,telefonos,Iphone,Celular iPhone XS 512GB 4G Plata,5809000.0,5809000.0,5809000.0,07-07-20,5809000.0,07-07-20,igual,http://www.alkosto.com/celular-iphone-xs-512gb-4g-plata,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/x/s/xs-plateado.jpg
6803c389cf64a38f4db6b054299bb135,telefonos,Samsung,Celular SAMSUNG Galaxy Z FLIP 256GB Morado,5999900.0,5999900.0,5999900.0,07-07-20,5999900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-z-flip-256gb-morado,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0002_7707222706965_006_2.jpg
6da819956aeafcc0f5982403354f28f0,telefonos,Samsung,Celular SAMSUNG Galaxy Z FLIP 256GB Negro,5999900.0,5999900.0,5999900.0,07-07-20,5999900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-z-flip-256gb-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0000_7707222709980_006_4.jpg
d998bdf42f09ce5cb8920770da8d8331,telefonos,Samsung,Celular SAMSUNG Galaxy ZFLIP 256GB Negro - Mirror Black + Galaxy Buds Plus Negro,5999900.0,5999900.0,5999900.0,07-07-20,5999900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-zflip-256gb-negro-mirror-black-galaxy-buds-plus-negro,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/_/0/_0004_7707222709980_002.jpg
9852811778e7a3236b1e173d136c61d2,telefonos,Iphone,Celular iPhone XS Max 512GB 4G Plata ,6239000.0,6239000.0,6239000.0,07-07-20,6239000.0,07-07-20,igual,http://www.alkosto.com/celular-iphone-xs-max-512gb-4g-plata,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/x/s/xs-plateado_1.jpg
902a92a7b42eef89aeea4c1ba7c9e8dd,telefonos,Iphone,iPhone 11 Pro Max 512 GB Gris espacial,7159000.0,7159000.0,7159000.0,07-07-20,7159000.0,07-07-20,igual,http://www.alkosto.com/iphone-11-pro-max-512-gb-gris-espacial,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/1/9/190199384064_12.jpg
7244def2f671b8d5341ffdeb28f83cfd,telefonos,Samsung,Celular SAMSUNG Galaxy FOLD 512GB Plateado,7499900.0,7499900.0,7499900.0,07-07-20,7499900.0,07-07-20,igual,http://www.alkosto.com/celular-samsung-galaxy-fold-512gb-plateado,https://media.aws.alkosto.com/media/catalog/product/cache/6/small_image/280x/4275c8e8146210f1c7867d9f605120ed/8/8/8801643910754_3.jpg
